,name,votes,winner,win_difference
5380,brutus forced clovis to get fitted a dress at kat's dress shop,6,False,0
1028,keith & natani at the gym introduce kat to 'couple crunches' to get 6-pack abs,6,False,0
8666,"clovis trick-or-treating naked, being puppeted by mrs nibbly who's on her head under a chef hat reenacting ratatouille as her ""costume"".",6,False,0
5104,"keith and laura surfing at the beach. laura is having lots of fun, while keith has trouble staying on the board at all.",6,False,0
537,natani wearing a keith onsie would be adorable,6,False,0
5161,"the orphans zen and natani, sit lonely at a campfire at night.",6,False,0
540,raine and her mother escape thanks to euchre,6,False,0
11401,"from normal schoolgirl to heroine, magical girl maeve!",6,False,0
11677,maeve going trick or treating dressed as a witch.,6,False,0
8664,kat receiving headpats/rubs,6,False,0
6679,flora dreaming. mumbling and moving her paws.,6,False,0
8775,mike & evals on a double date with femmike and femevals,6,False,0
5145,"colin and sam are subject to an unexpected species swap. colin is flustered, while sam starts playing with him.",6,False,0
5150,the explorers arrive at a tiger village and receive a warm welcome from the locals. ,6,False,0
616,keiren makes a surprise visit to reni's lair and learns she projects embarrassing dreams in her sleep,6,False,0
10629,amelia rewards windstraw's hard work at the tavern with some vigorous petting,6,False,0
5419,"keith and natani getting ready for a date. zen stands in the background smiling sadly, while raine rests her hand on his shoulder reassuringly.",6,False,0
880,trace and flora show keith some love. the basitin way. by touching his ears.,6,False,0
1092,wrinry getting her wings back.,6,False,0
8595,natani body pillow,6,False,0
673,zen riding into the sunset on a horse with scythe tied up and slung over the back.,6,False,0
11997,"flora yoinks the ""ban hammer"" from stream and is ready to unleash it on nora as she makes another move on trace.",6,False,0
992,archmage rose and young euchre in a friendly magic duel,6,False,0
6628,pajama party followup kathrin wants to see how well the panties look on femmike,6,False,0
6190,"as maren pulls raine in for a ‘closer’ look, maren shows off a seductive smile and raine with a shy one.""",6,False,0
5898,dark trace force to relive the memories of 2012 mistletoe incident,6,False,0
991,kathrin tries on some of her handywork in front of a mirror.,6,False,0
8758,past trace and current trace competing at the templar school of magic for head mistress nora's attention.,6,False,0
11170,"eric and kathrin as children: after kat breaks a vase while playing and eric's mother angrily asks who did it, eric takes the blame.",6,False,0
990,lt alice reed having a night off at the edinmire tavern.,6,False,0
921,natani's bandages are taken off only to reveal she has completely lost her breasts,6,False,0
8439,the many ghosts of keith: keith's parents decide to visit for halloween. laura and alaric had the same idea.,6,False,0
8625,"mike kisses evals who is reluctant at first, but then gets more into it (both male)",6,False,0
6006,family valentine: trace and flora show their unborn child some love,6,False,0
3012,kat and rose clothing swap,6,False,0
9581,natani and keith on a valentine’s day sparring date. ,6,False,0
6037,redraw originally plain cat keidran flora,6,False,0
11285,the female wolf from the notable civilizations sketch invites the human male out for a drink at the bar. the tigress interrupts and insists she be a better choice.,6,False,0
805,keith asks natani exactly how many crystals they ask the table for.,6,False,0
714,reni in an autumn forest during the monarch butterfly migration,6,False,0
11040,twokinds of the caribbean: flora as captain jack sparrow and kathrin as barbossa duel with their sabers aboard a pirate ship.,6,False,0
751,evil trace force to relive the memories of mistle toe 2012,6,False,0
6171,"natani and keith in a noir detective film as the classic main characters, a grizzled detective and a mysterious femme fatale. who is which can go either way :)",6,False,0
6168,flora and kathrin lezzing out remake,6,False,0
8436,transformation lapse of raine ,6,False,0
736,zen body pillow,6,False,0
934,trace's in class at templar academy.,6,False,0
2962,spartan raine: raine (as a human) gears up for battle in halo spartan armour-with red in tow.,6,False,0
5912,"woman yelling at cat meme, but with laura's two older sisters yelling at keith.",6,False,0
2966,"trace, flora, natani, & keith as d&d characters that fit their own descriptions & fighting styles.",6,False,0
10893,"natani, zen and sythe as the wolves from the music video magnum bullets.",6,False,0
726,lilith visits zen as he recovers from his keith-inflicted sword wound,6,False,0
7964,"euchre as merlin tells young trace as arthur, “if you think magic will solve all your problems, it won’t!” (disney’s sword in the stone reference)",6,False,0
8583,kat helps frankenstein's monsters to re-create the threads that hold her body parts together,6,False,0
404,the girls as the cast from shantae: half-genie hero!,6,False,0
8724,lounge singer laura,6,False,0
10937,modern au: flora and ivy have a sister spa day by getting a pawdicure!,6,False,0
468,"kat happily sewing a new, fancy apron",6,False,0
831,young keith proposes to laura,6,False,0
5938,a high five between mike and kat takes a turn for the awkward when mike misses kat’s raised hand and lands a paw on her chest,6,False,0
11616,"costume party at riftwall tavern west; featuring amelia, windstraw, magpie, and willow",6,False,0
933,lilith visits zen as he recovers from his keith inflicted sword wound,6,False,0
5878,"sequel to fallout mekkan sketch in which flora, trace, deathclaw nora, and keith explore the sierra madre and find hologram laura",6,False,0
745,tiger trace character reference,6,False,0
12019,"returning to the ship, space laura focuses intensely on some ship repair work with assistant nibbly doing tool-fetch duty.",6,False,0
787,team b playing beach volleyball.,6,False,0
9575,twokids: young trace and kid keith frolic outdoors with kitten flora and puptani.,6,False,0
957,kathrin as a baby,6,False,0
12012,kat’s actress on a late night talk show promoting the upcoming twokinds book 5 release.,6,False,0
3104,spartan raine-human raine as halo unsc spartan 4.,6,False,0
1578,flora decorates the christmas tree.,6,False,0
4965,"adult maeve tries to get maddie to wear a bathing suit, and the basitin freaks out about wearing almost nothing in public",6,False,0
670,archmage raine &  archmage keidransized nibbly fighting together,6,False,0
8442,young eric holding kitten kat as she sleeps. ,6,False,0
500,couples dancing,6,False,0
753,firefox mike as a fire bender.,6,False,0
3148,snow wolf zen and wolf raine go arctic hunting!,6,False,0
668,dragon laura,6,False,0
6614,"maren sandiego steals a kiss from a surprised agent sythe after a close escape from a temple, hiding the fact that she stole the priceless jade squirrel",6,False,0
6075,"the human solider from ""basitin flirting "" attempts to learn how to properly flirt with a basitin.",6,False,0
3141,"the assassin brothers, but instead, they have to share one body",6,False,0
2469,"curious about their relationship, lt. reed attempts to spy on trace and flora",6,False,0
4976,"love talk part 2. kat asks nora about her relationship with trace: ""i heard you tried to seduce him. are you in love with him?"" and nora explains how actually she relates to him.",6,False,0
10941,modern maeve eating lunch at school on a bench with her friends maddie and karen.,6,False,0
948,"it will be fall soon, so reni and maeve camping out in an autumn forest. leaf piles and monarchs are fun.",6,False,0
6203,"trace, flora, and kathrin meeting fluff kevlar's ara",6,False,0
4958,mike visits kat's psychiatry booth (peanuts spoof),6,False,0
8408,flora decides to test stoney to see if he'll be a good companion for her upcoming baby when it's born. she likes him! good boy!,6,False,0
916,euchre trying to teach young flora to fish but she accidentally knocks him in the water. ,6,False,0
6195,keith and laura fiery tango dance.,6,False,0
10387,swap au - tracy's evil smoke hallucination having a complete freak-out about the pregnancy.,5,False,0
6521,good morning mike (male) - spring festival time (easter) in the bunny village.,5,False,0
10323,samurai adelaide,5,False,0
631,flora as a zora from legend of zelda bow,5,False,0
715,red-haired guy turned into a human-keidran hybrid like raine (with her possibly  in her human-keidran hybrid form as well).,5,False,0
4517,"with some down time at the estate, natani challenges keith to some board games only to find out keith is better at all of them.",5,False,0
8327,good morning madelyn ,5,False,0
4155,pirate captain raine makes clovis walk the plank.,5,False,0
10234,"mary silverlock, as a young adult in her prime, turns into a snow wolf keidran in her private quarters, to test out the spell out of morbid curiosity.",5,False,0
7895,kat on a tv cooking segment as trace already burned his food,5,False,0
972,"keith getting invited to natani's ""gun show""",5,False,0
8878,human flora & kat wearing their keidran onesies,5,False,0
1339,kat in slave leia costume,5,False,0
7848,transformation lapse of raine,5,False,0
2146,"happy family moments starring young raine, euchre & mary.",5,False,0
4330,trace throws out 5 closets full of his old templar clothes in favor of his one black shirt. kat is in the background overjoyed at the new material,5,False,0
743,follow up to maeve and maddie pillow fight - eating popcorn and watching a movie (+maddie has an ice pack on her head),5,False,0
2052,"raine gets to learn to ride a horse, courtesy of sythe",5,False,0
937,big explosion in the background and team a badassly walk away from the explosion (big sunglasses optional),5,False,0
1008,flora dreams she goes to school in underwear. joke is she's a kedrian so it isn't embarrassing.,5,False,0
2119,tracksuits the second. squatting taverndatter sisters/gopnitsas.,5,False,0
4523,"the bunnies dress mike up as the central figure in their spring, treats giving, celebration (easter bunny).",5,False,0
1484,"snowball fight! after sealeen beans him, landen strikes back.",5,False,0
4380,sythe as a half-human and half-keidran,5,False,0
4215,"keidran nibbly gets a tummy ache, sythe comforts her with a belly rub.",5,False,0
8654,"zen and human raine all wrapped up in a blanket.  sitting on a couch on a stormy halloween night, with a bowl of popcorn watching horror movies.  one of them being a little more scared then the other.",5,False,0
4281,"keidran nibbly gets a tummy ache, sythe comforts her with a belly rub.",5,False,0
2647,raine as sakura from street fighter five,5,False,0
4282,reni slips love potion in keiren’s drink but first sees daniels and falls in love with him.,5,False,0
4284,"world war ii pin-up raine as sexy army nurse she asks ""where does it hurt?""  (both human and wolf please)",5,False,0
1148,natani turning into a werewolf!,5,False,0
10085,"gender-swap universe, natani guarding female keith in heat on the ship ",5,False,0
917,flora becomes frustrated  when even tigress trace have bigger breast than her.,5,False,0
7006,brutus introduces the boss to his new best friend; a perfectly normal chipmunk named mr. nubbly. clovis is unimpressed.,5,False,0
4186,"nora teaching reni on how to win over a human heart. red blurts out nora never won over trace, embarrassing nora.",5,False,0
955,wrinry getting her wings back.,5,False,0
232,tech kitty feat. kat!,5,False,0
4556,alternate reality: grand templar trace leads a massive assault against king adelaide,5,False,0
4526,"keith dressed as a commissar from warhammer 40k, wearing trench coat, chainsaw sword, and bolt pistol. he yelling to charge in the name of the emperor!",5,False,0
2107,"flora tries to get out of the cardboard box, but is stuck & must have help getting free.",5,False,0
2625,natani & keith in skyrim-styled armour,5,False,0
775,alternate gender-swapped universe: femmike and femevals first encounter 'bastian black magic' turning mike into a guy,5,False,0
8295,keith and natani stargazing on a hill,5,False,0
6268,angel flora fighting an out of control demon tiger trace to bring him back to his senses,5,False,0
638,lilith visits zen as he recovers from his keith inflicted sword wound,5,False,0
224,king madness and the great grape crisis,5,False,0
8390,remus and romulus as the mario brothers ,5,False,0
10312,drunk kat and nat talking about boys ,5,False,0
2657,kangaroo keidran boxing,5,False,0
8800,"nora gets a taste of her own medicine when a curse backfires, forcing herself to act like a dog for the day. trace, finding this hilarious, rubs her belly and wonders aloud what tricks she can do. ""don't you dare!""",5,False,0
8248,laura possesses keith. natani notices keith is acting very... unbasitin-like.,5,False,0
8891,"clumsy ghost 2: laura falls into keith's body and, now in control, can't help playing around a little, making keith flustered.",5,False,0
10374,"in combat, natani tries using the heart's desire spell on clovis, only to reveal the one who clovis desires most is brutus.",5,False,0
706,trace losses his memories again and is very confused,5,False,0
1039,eric convinces iris and her friend to pose for a painting. (the tigresses from page 900),5,False,0
6991,"blushing/happy human reni casually posing, wearing the same outfit she did in ""reni's new swimsuit"". perhaps with a city street backdrop.",5,False,0
10108,flora decides to test stoney to see if he'll make a good companion for her upcoming baby once it's born. she likes him! good boy!,5,False,0
1021,alaric and keith have a final lightsaber duel!,5,False,0
8359,"as part of a friendly cultural exchange, maddie and adelaide show the western basitins a bit of the eastern wild side, wowing them with a traditional sword dance",5,False,0
8362,very vixen clovis,5,False,0
4179,"adrakist nibbly, still squirrel-sized, sitting on scythe's shoulder and spitting flames for her amusement and scythe's surprise.",5,False,0
10390,"modern tk, red trying (and failing) to ask raine out, while burning himself with hot coffee ",5,False,0
336,zen as boba fett,5,False,0
1001,"lady nora teasing flora over whose trace is, while nora has shifted to be half dragon, half tigress and all cougar town.",5,False,0
2630,trace & flora going on a double date w/ rhea & buwaro from the webcomic slightly damned,5,False,0
4170,keith's goatbeard goes too far.,5,False,0
1030,"""icecream social"" flora and keith eating ice cream.",5,False,0
1074,reni uses dragon magic to turn maeve human to visit an evening harvest festival. maeve dressed as an acolyte of reni,5,False,0
8979,zen peaks in at natani and is embarrassed to find natani and keith kissing,5,False,0
6986,"kathrin glares down at the viewer with a confident, slightly scary and somewhat smug look.",5,False,0
1993,natani: *tells a joke* keith: that’s nat funny natani: *looks at keith disappointedly*,5,False,0
1370,reni's magic bags' max capacity vs. link's magic bag. battle of the always prepared pack rats!!,5,False,0
2655,half-kind: tom's pre-twokinds comic main character returns!,5,False,0
785,king adelaide's piano performance,5,False,0
4409,karen introduces maddie to magpie. maddie is critical at the sight of such an unorthodox basitin.,5,False,0
6755,young mike helping evals get used to the slave collar. ,5,False,0
8349,a pumpkin carving contest,5,False,0
4665,"a tigress noble joins two male human cartographers map out the tiger territory, similar to lewis and clark with sacajawea. possible journal entry of the human explorers.",5,False,0
4660,raine with a sword in one hand and a spell in another in a sexy barbarian outfit (wolf form),5,False,0
2138,"curious about their relationship, lt. reed attempts to spy on trace & flora.",5,False,0
2087,flora listening to king adelaide & adira talk of the horrors of child birth.,5,False,0
4656,snow leopard,5,False,0
4639,"raine is on a dating game show with red, sythe, and maren as the potential matches.",5,False,0
2093,"trace & flora meeting kieri & buwaro from slightly damned, going on a double date.",5,False,0
4679,flora walks across a big wool rug in the manor and helps trace experience the power of a love tap,5,False,0
2155,"sealeen tries to use her potions to brew coffee for landen, but it goes horribly wrong.",5,False,0
8405,"brutus somehow runs into fem brutus! ""whoa! i didn't know i had a brother/sister!"" they of course get along swimmingly. ",5,False,0
536,"original tuxedo cat flora meets tiger flora, who is upset that her chest size wasn't redesigned as well.",5,False,0
979,flora becomes frustrated of tigress trace's bigger breast size ,5,False,0
4002,keith naked with a gift box on his crotch beckoning natani to come unwrap her present,5,False,0
4597,"raine and red as dianna (or kessah, short haired raine?) and adrien from hunters of salamanstra.",5,False,0
813,eric gets to draw merie the mermaid,5,False,0
10483,ice mage wolf raine and lightning mage maren,5,False,0
481,"""team a group hug"" trace, flora, keith, and natani show each other some love after ch 18's events.",5,False,0
9873,"choosing the ""flirt"" option when you meet sahari, the sphinx in the maze ",5,False,0
8914,sequel to humans nora and reni: nora checks out the transformation work on reni's backside and approves.,5,False,0
10415,the first time trace and flora meet but flora is a wolf instead of a tiger,5,False,0
8768,"sequel to mindreading raine. still in nora’s dreamscape, raine finds nora’s secret fantasies of finally seducing trace.",5,False,0
3966,keith begrudgingly accepts that he’s the little spoon,5,False,0
487,human flora and keidran trace doing cute couples stuff?? or some type of role swap between them?,5,False,0
271,alaric and keith sparring together ,5,False,0
8931,roselyn using teleportation magic scares trace.,5,False,0
871,"older madelyn and keith enjoying a romantic dinner together in front of a fireplace. at their heels, a sleeping toddler basitin.",5,False,0
8772,literally vixen laura,5,False,0
4024,dragon nora posing for eric's portrait.,5,False,0
10450,modern au: flora and ivy have a sister spa day by getting a pawdicure!,5,False,0
10444,just desserts - remus and romulus suffer the same punishment as clovis did at the end of dragon masquerade.,5,False,0
8902,modern au: maeve helps adira in the squirrelmart.,5,False,0
4094,"eric ""studies"" chimera to see what kind of kiedran she actually is, and he also adds a new painting to his collection",5,False,0
1090,"alternate ending: older maeve remembering her mother, who sacrificed herself to save her life during the wolf invasion.",5,False,0
9926,twokids: young trace and kid keith frolic with kitten flora and puptani.,5,False,0
288,wrinry getting her wings back,5,False,0
4091,"flora and trace cosplaying as star wars: kotor characters, trace as revan and flora as bastilla shan",5,False,0
282,wrinry getting her wings back.,5,False,0
10574,"reni, in her anthro form, tries to explain to nora that proportions affect balance. nora responds by bwoming reni, saying it's much more fun that way.",5,False,0
576,"fl'oreal, like l'oreal the hair product but with flora instead",5,False,0
302,maeve riding piggy-back with adira,5,False,0
4078,"twokinds sims - with trace, flora, keith and natani as sims and tom as the player, making them do things they hate (like cleaning, cooking or making out with a wrong person)",5,False,0
4077,trace's huge unnatural harem... but it was just a dream.,5,False,0
8413,willow visits her “mother” deep in the forest. ,5,False,0
10486,"clovis as roman emperor augustus, on his throne. with his guard legioners, romulus and remus on each side.",5,False,0
4279,karen introduces maddie to magpie. maddie is critical at the sight of such an unorthodox basitin.,5,False,0
436,flora builds a pillow fort/cave curled up in it staring at trace with demonic eyes scaring trace that he is feral.,5,False,0
10216,"beauty and the beast - trace as a white tiger and flora as a human, in formal wear and dancing ",5,False,0
4021,"sythe & nibbs fix a sink but the instructions were unclear, nibbs got stuck in the drain pipe",5,False,0
4015,"nora plays cupid again, and hits flora!",5,False,0
9963,flora decides to test stoney to see if he'll be a good companion for her upcoming baby once it's born. she likes him! good boy!,5,False,0
8444,human raine discovers zen's true weakness. the boy is both powerless and adorable when being giving the all mighty ear rubs.,5,False,0
414,trace leaves a bar with alaric and tigress instead of flora and keith,5,False,0
9933,willow body pillow,5,False,0
9935,"good morning, princess reni. (dragon form)",5,False,0
7914,"bodyswapped keith and natani sparring. keith still wins, and now natani knows what it's like to be pinned by their own body",5,False,0
8197,"flora & trace saw the portrait of rose, and wants one of them (portrait of flora or trace, or together)",5,False,0
410,euchre's flawless transformation,5,False,0
10476,modern au: flora and ivy have a sister spa day by getting a pawdicure!,5,False,0
6574,raine in a maid outfit (wolf),5,False,0
889,the main group with parts switched around (example trace with flora's tail or flora with nanani's chest),5,False,0
7916,natani and keith get into cutesy cuddling ,5,False,0
4000,maddie and maeve get crafty (and messy) making valentine’s day cards. nibbly inspects the stack of glitter shakers,5,False,0
400,kieth teaches natani how to sword fight,5,False,0
8443,"sequel to ""island style reni"" with reni hula-dancing, flanked by vixenmike and fembrutus. nora 'helps' reni impress kei by stealing reni's grass skirt (also mike's and brutus'), leaving reni bottomless, embarrassed and blushing.",5,False,0
3938,"natani's magical chest wraps store, customers include fem-clovis and shiro from rascals",5,False,0
3981,giant robo keith and godzilla natani have an epic monster battle,5,False,0
387,keith as a titan and natani as a hunter from destiny,5,False,0
3982,"keith and natani finally have sax, start a jazz band",5,False,0
894,"natani(titan), flora(hunter), and trace(warlock) in the world of destiny",5,False,0
8206,fire and ice. a magic duel between clovis and natani with fireballs and ice bolts.,5,False,0
9990,"basitin evolution: basitin variants inspired by jolteon, flareon and vaporeon.  ",5,False,0
9997,good morning stilt-wolf,5,False,0
926,kat angrily knitting baby clothes for flora and trace,5,False,0
489,group a relaxing at the beach,5,False,0
280,"flora in the virgin killer sweater, saying: “…my butt’s cold…”",5,False,0
9902,mafia nat and zen are ordered to perform a hit on keith (member of flora and trace's gang) but things don't go as planned,5,False,0
599,musclebound lynn: a pre-sealynn date encounter,5,False,0
577,kindred from league of legends,5,False,0
10173,continuation from the x-com snake lady and her soldier <3,5,False,0
10541,kat can't take any money out of an atm because she is overdrawn.,5,False,0
4060,vixen nora,5,False,0
10175,vv mike embraces her new form and joins everyone skinny-dipping at the oasis,5,False,0
471,nibbly (keidranized) sleeping with a scythe plushie,5,False,0
8924,anthro reni daki,5,False,0
10189,modern au: cyberpunk raine is helping gaming nora to find rhguy69,5,False,0
1440,trace meets his tiger and his dragon version of himself.,5,False,0
789,dragon laura,5,False,0
550,crack shipping: keith x kathrin,5,False,0
1176,adira turns the tavern into a maid café,5,False,0
10278,saria lounging on a bed of rose,5,False,0
8278,"euchre as merlin telling young trace as arthur, “if you think magic will solve all your problems, it won’t!” (disney’s sword in the stone reference)",5,False,0
1333,clovis likes knitting but doesn't want anybody to know about it,5,False,0
4579,"the basitin trio walks in on trace giving flora a foot massage. they're reactions are embarrassed, scandalized, and intrigued. ",5,False,0
4578,noodle dragon maddie,5,False,0
4571,a tigress noble helps guide two male human cartographers thought a expedition into tiger territory to map out the region. like lewis and clark with sacajawea!,5,False,0
10032,zen and kat on a lunch date when a crow swoops in and steals a sandwich. crow looks suspiciously un-crow like.,5,False,0
523,mike and evals at the bar,5,False,0
825,some magic trick went wrong... (again!!) kat and keith swap bodies!,5,False,0
8731,"while waiting for keith to return from banishment, how did laura spend her time after migrating to the basidian islands?",5,False,0
1305,saria playhouse with little flora.,5,False,0
1189,costume contest: raine solo and zenbacca,5,False,0
1464,"flora fort part2: flora conquers the kitchen. making rose question trace, and reni notice flora eyeing her.",5,False,0
4269,"trace and flora riding through the mountains on a motorcycle on a beautiful spring day, it would be an amazing wallpaper.",5,False,0
515,"raine and zen warped in a blanket, watching the stars together.",5,False,0
10511,au tigress trace playing on a beaches water,5,False,0
6550,keith and natani stargazing on a quiet hill,5,False,0
7907,saleen takes lynn to the beach,5,False,0
8928,kat with her kittens,5,False,0
10147,grand templar trace stands victorious after a fierce battle with a keidran army,5,False,0
598,maddie as ed from cowboy bebop,5,False,0
8856,alright gentleman. we all want *very vixen mike against the glass* don´t you agree?,5,False,0
1118,basitin trace trained by keith.,5,False,0
10591,"natani, zen and keith as the spanish inquisition from monty python. nobody expects the spanish inquisition!",5,False,0
10162,natani dressed as tohno akiha & youngtani dressed as ciel from tsukihime ,5,False,0
10165,genderbend au: f!keith finds out the secret of natani’s gender!,5,False,0
4107,"zen receives a valentines card, kat has to read it to him, it turns out to be very lewd, awkwardness ensues",5,False,0
8738,very happy seraphina in dragon form (wags her tail very quickly),5,False,0
4100,nora plays cupid a again and hits flora in the butt!,5,False,0
6562,anthro nibbs selling acorns form a long coat,5,False,0
8259,very fixen clovis,5,False,0
4042,alaric in a classic female pin-up position.,5,False,0
4300,trace and flora enact the balcony scene from romeo and juliet,5,False,0
1101,"halloween theme: eric “the collector” and kathrin “the mad seamstress”. eric, a patchwork of keidran body parts and kathrin an insane yet whimsical seamstress",5,False,0
10138,willow reference sheet,5,False,0
1106,rose prancing through a field of roses,5,False,0
845,lilith visits zen as he recovers from his keith inflicted sword wound,5,False,0
4036,maren discovers magic and is drunk with power,5,False,0
4035,"body swap - flora in trace's body playing with the baby, to trace's discomfort in flora's body",5,False,0
4296,eris is just about to create frankenstein's monster as evil trace comes over and is stared at by the monster awakened to life,5,False,0
1317,"keith examining zen's burn, unimpressed. ""meh, i've done worse.""",5,False,0
10551,"super saiyan adelaide, plus a small panel with musclehead general and alaric commenting on her power level.",5,False,0
1110,adira turns the tavern into a maid cafe and has some cast to help run it.,5,False,0
10209,"clumsy ghost 2: laura, stuck in natani's body, goes to get help. natani panics as laura walks them out the door naked.",5,False,0
4068,landscape sketch of wander riding agro through the forbidden lands from shadow of the colossus,5,False,0
6090,doggy dragon. nora gets a taste of her own medicine when a mirror bounces a prank back and becomes possessed by a dog.,5,False,0
3361,the adrakist seraphina and dragon girl wrinry meet/argue who is more of a dragon.,5,False,0
8809,young roselyn dakimakura,5,False,0
4970,"in a tavern, clovis is too drunk to care about repressing his feminine side and brutus is too drunk to figure out why this vixin seems so familiar.",5,False,0
1846,"the female heroine from ""the halfkind"" returns!",5,False,0
2505,"kat day dreaming about who she likes more, zen and natani",5,False,0
3564,hiccup zen and toothless nora (how to train your dragon),5,False,0
2508,"kat tries to seduce keith again and gets another chomped on the ear, this time from keith.",5,False,0
8610,"""lupus dei!"" nat and zen on guitar, sythe on the mic, raine on organ, and brutus on drums, dressed up in the style of powerwolf, and ready to rock!",5,False,0
1852,duel between “pegleg” zen & diplomat sythe.,5,False,0
3574,trace & flora vegas-syle magic show,5,False,0
2493,zen playing go-fish with youngtani and natani,5,False,0
5720,"after losing a bet to maddie and karen, red and raine are giving free sled ride as a sled wolf team.",5,False,0
8187,"natani as tifa (blue dress), laura as aerith (red dress) and keith as cloud (fancy dress) from don corneo’s bride scene from final fantasy vii remake.",5,False,0
3549,"unsc spartan raine-human raine as a spartan 4 from halo, w/ red as her artificial intelligence.",5,False,0
2477,pre-comic: maren and trace out on a romantic date amidst the trees and sunset.,5,False,0
1249,archmage raine gone to the dark side,5,False,0
659,trace and flora as flint and lupa from bloodline,5,False,0
193,flora as overwatch d.va,5,False,0
2543,trace getting stuck in a re: zero time loop ,5,False,0
5986,dark trace force to relive the memories of 2012 mistletoe incident,5,False,0
8172,evals shows the big adorable puppy dog eyes. how could anyone tell him no!,5,False,0
1573,clovis’ guild - transvestites: women in disguise,5,False,0
2888,terry crews & muscle head basitin general from comic 483 advertise for ol' basitin spice.,5,False,0
6014,a picture of keith and laura’s wedding. probably a sea-side ceremony.,5,False,0
6012,"an angry raine (in her halfway form) shouts at euchre and mary for abandoning and neglecting her respectively, and declares that she is proud of who she is",5,False,0
2868,flora & kat take trace & eric shopping. trace doesn't understand fashion & eric can't keep his eyes off the locals,5,False,0
2867,karen doing puppy eyes to touch maddie's ears,5,False,0
8987,"mike asks sealeen to cure his very vixen transformation, and her ""cure"" turns him into a ""very human female"" instead.",5,False,0
3016,"in an au, flora and sythe fall in love and start a family.",5,False,0
8988,raine's nightmare: she become a feral keidran.,5,False,0
3019,flora tells trace about her short lifespan & asks trace to forgive her for dying before him.,5,False,0
1192,raine and kat making voodoo dolls of their respective love interests...so they cant escape.,5,False,0
6033,how would the fight between trace and mary have gone if she had somehow reflected his spell back at him?,5,False,0
5952,"good morning flora, kat version",5,False,0
1386,saria's ghost returns to gossip with flora about trace,5,False,0
3727,ghost laura becomes a ghost of christmas future.,5,False,0
5975,a husky keidran in a wintry forest.,5,False,0
2889,sealeen spikes edinmires water w/ her transformation potions,5,False,0
4918,maeve making clock poses with her arms.,5,False,0
1784,hobbes from 'calvin & hobbes' steals trace's girl.,5,False,0
4932,reni tries to light magical fireworks for the group. accidentally sets off the whole box at once,5,False,0
1935,ms. nibbly sleeping on karen's face like a kitten,5,False,0
1952,karaoke night on the na'rella. who's the best singer,5,False,0
6826,"nibbly claims the role of grand templar, free nuts for all!",5,False,0
5046,"the cast plays a board game they found in the estate, not realizing it was made by nora and has more magical effects than jumanji",5,False,0
3920,luchador adelaide supplexing a mask.,5,False,0
3923,keith naked with a gift box on his crotch beckoning natani to come unwrap her present.,5,False,0
172,raine,5,False,0
3880,"flora will be giving birth soon & tells trace they should be making plans. trace is ""a bit"" surprised.",5,False,0
1953,"raine, euchre & mary sharing a happy family moment",5,False,0
3830,what if: sealeen & lynn family portrait,5,False,0
3770,"sythe and maren, sipping hot cocoa riding in a one horse open sleigh through a city park.  ",5,False,0
6834,transformation lapse of raine ,5,False,0
5074,flora and kat doing the anime peace sign pose together,5,False,0
5007,reni as a dog receiving pets from strangers and acting like she doesn’t enjoy it,5,False,0
5002,world war ii pin-up maren as sexy french maquis resistance freedom fighter,5,False,0
8060,biological/anatomical differences between the species (height/age and such),5,False,0
1951,trace gives flora chocolates. chocolate is toxic to keidran. ,5,False,0
1270,sythe and red carving pumpkins with swords to try and impress raine! they could really go crazy,5,False,0
4929,keith gets a turn being the big spoon (or in his case the backpack),5,False,0
1941,alaric & laura on a date in keith's dreams,5,False,0
3604,the human explorer attempts to gift the snow leopard keidran a new tail.,5,False,0
2548,"backside comparison, sythe and zen with nibbly as judge.",5,False,0
1265,natani messes up a chest shrinking spell and becomes na-tiny.,5,False,0
8156,"sequel to ""island style reni"" with reni getting her hula-skirt snatched away by a nude vixen mike as she's being chased by an equally nude female brutus (the latter not caring about their state of undress)--leaving reni bottomless, blushing, exposed and embarrassed.",5,False,0
6304,redraw of the old donation reward wallpaper with flora snoozing next to a steam with a stalk of corn in her mouth and a butterfly resting on her paw.,5,False,0
1820,wrinry being chased by sivil because she is in trouble.,5,False,0
8170,"natani asking kathrin on “how to be cute” for keith, but kathrin gets the wrong idea and supplies more lingerie. ",5,False,0
8169,flora in a sundress in the middle of a meadow!,5,False,0
1281,"kingdom hearts 2: trace as sora w/ oathkeeper, flora as kiari w/ a paopu fruit, keith as riku w/ soul eater.",5,False,0
1782,tiger trace character reference,5,False,0
1272,twokinds characters playing hide and seek!,5,False,0
1950,karen takes fem fur red shopping... much to red's dismay,5,False,0
3844,keith naked with a gift box on his crotch beckoning natani to come unwrap her present.,5,False,0
3848,mike and evals both share a passionate new years kiss,5,False,0
3850,keith begrudgingly accepts that he’s the little spoon,5,False,0
6021,flora and kathrin tea time,5,False,0
2906,happy families au: a proud euchre & mary play w/ their new daughter.,5,False,0
1403,flora is more stacked than kat and shows off in front of her,5,False,0
7960,keidran cannibals,5,False,0
6154,the explorers enjoy watching the tiger tribe ceremonial party celebrating the new year. with some of the tigers wanting them to join in.,5,False,0
5507,roselyn and young raine playing in the fall leaves.,5,False,0
6152,transformation lapse of how raine transforms into a wolf,5,False,0
5518,our intrepid explorers find themselves in a savanna surrounded by a tribe of cheetah keidran armed with pointy spears!,5,False,0
