,name,votes,winner,win_difference
10940,tomboy kat rock climbing with a view of the basitin empire. ,5,False,0
10941,modern maeve eating lunch at school on a bench with her friends maddie and karen.,6,False,0
10942,gamer laura gets banned from twitch after natani swears during a stream,9,False,0
10943,"reni (dragon) is at the beach showing off her new specially made-dragon swimsuit, but has a bit of an embarrassing wardrobe malfunction.",3,False,0
10944,"trace and natani bonding by pranking keith, hiding his clothes at the mansion.",1,False,0
10945,fluffkevlar's tala stumbles out of the forest onto young rose's farm and comes face to face with the cultural differences between hunter-gatherer and agricultural wolves?,1,False,0
10946,alternate universe dj dragon prepping for the show,1,False,0
10947,nat and zen have to explain to new assassin kat that she actually has to kill her targets and not just tie them up with needle and thread.,1,False,0
10948,templars throw a female explorer to the wolves as punishment for breaking the rules. but their “ferocious wolves” wind up being a bunch of wolf keidran pups who are more hungry for puppy kisses than human flesh.,4,False,0
10950,redo of the hairball bit scene ,2,False,0
10951,"keith and natani sitting outside, enjoying the fireworks",3,False,0
10952,zen and kat running away from a snowman they made that turns on them after they used mana crystals as decorations on it,2,False,0
10953,modern au: laura helping kat beat a horror game late at night,4,False,0
10954,"zen and raine, sitting on a hood of a car in a drive in theater. sharing a tub of popcorn, and watching a cheesy monster movie. ",11,False,0
10955,test card f.  laura as the girl in the red dress playing tic-tac-toe and keith as the clown doll.,6,False,0
10888,"super saiyan adelaide, plus a small panel with musclehead general and alaric commenting on her power level.",3,False,0
10887,modern willow and kat on a roadtrip in a convertible,12,False,0
10886,romulus/remus reference sheet,16,False,0
10815,human nora tail whips keith,1,False,0
10817,"jade adelaide as lady dimitrescu from resident evil village with maddie, karen, and maeve as her sickle wielding adopted daughters bela, cassandra, and daniela.",0,False,0
10818,flora uses what she learned from kathrin on the basitin island to finally give trace that massage,2,False,0
10819,half-keidran raine meets human holo from the “spice and wolf”.,0,False,0
10820,modern au: flora and ivy have a sister spa day by getting a pawdicure!,14,False,0
10821,human nora posing for saria's portrait.,7,False,0
10822,willow sneezes. willows physical body sneezes out her wisp. ,4,False,0
10823,raine as vocaloid miku hatsune,2,False,0
10824,"the dating game: raine is a contestant on the the dating game and has to choose to go on a date with one of the three bachelors - red, zen, and clovis. ",4,False,0
10826,young natani and zen's first duties in the assassin's guild. tending to the counter and stocking the shelves at the assassin's guild official gift shop. ,10,False,0
10827,smug natani: keith's pov of being pinned down and teased by natani since she's the bigger and stronger of the two,16,False,0
10828,karen and maren switch personalities with a confused sythe in the mix,1,False,0
10829,modern au flora and trace prepare for a child,3,False,0
10830,hairball bit remake,3,False,0
10831,"nibbly in her secret lair (ala superheroine) as she ""protectively"" watches over her sythe (squirrel swoon)",1,False,0
10832,ghostfox82 dominates rhguy69 in a 1v1 fps match.,3,False,0
10833,"(gender-swap au) on the ship to the islands, keith learns natani's secret",6,False,0
10834,clovis’s expression when he finds out his cousin the pirate queen has bought out his criminal empire and incorporated it into her own.,1,False,0
10835,"sythe tries to bathe cat maren, but she defends herself with all her strength",0,False,0
10836,"from normal schoolgirl to heroine, magical girl maeve!",1,False,0
10816,"raine (half-keidran form) and red are in the garden, building a snow-leopard snow sculpture!",3,False,0
10814,good morning trace,0,False,0
10839,"nora and reni: cat and mouse (tom and jerry) parody housecat nora is trying to catch a mouse reni. reni runs under a dresser, causing nora to hit her head",2,False,0
10813,rivet (ratchet and clank rift apart) crosses paths with the bastions. but they are all debating if she’s a bastion like them or a alien.,6,False,0
10794,"reni, in her anthro form, tries to explain to nora that proportions affect balance. nora responds by bwoming reni, saying it's much more fun that way.",2,False,0
10795,"clovis' execution of roan reimagined à la captain needa's fatal apology to vader in empire strikes back. ""i will take full responsibility and apologize to prince clovis...""",0,False,0
10796,modern au red dynamite fishing.,2,False,0
10797,good morning pinup of iris (blonde caravan tigress),2,False,0
10798,mike and evalyn spending some romantic time at the park,0,False,0
10799,amelia rewards windstraw's hard work at the tavern with some vigorous petting!,4,False,0
10800,"after natani had to rescue kathrin from the burning ship because kat said she was not good at swimming, natani later decides to teach it to her.",3,False,0
10801,"the female northern basitin brings back her catches, and the injured wolf back to her place with the other northern basitins jokingly say ""can't wait to have wolf tonight!"" the wolf looking vary worried.",4,False,0
10802,"roman emperor clovis, sitting smug on his throne, with his two imperial guards on either side. (inspired by the insane emperor caligula)",2,False,0
10803,young natani and zen's first duties in the assassin's guild. tending to the counter and stocking the shelves at the assassin's guild official gift shop. ,2,False,0
10804,sythe druid of the forest (with nibbly),5,False,0
10805,it'd be interesting to see what a desert basitin looks like.,0,False,0
10806,"wolf maren is giving sythe loving nuzzles, but it’s purely instinct and nothing else!",2,False,0
10807,good morning maned wolf,0,False,0
10808,the biological differences of mekkan's species.,8,False,0
10809,natani & zen dressed up as 9s & 2b from the nier series ,3,False,0
10810,"modern maeve coming home from the first day of school, no longer enthusiastic about the whole thing.",20,False,0
10811,"the shirt cut meme- twokinds edition! flora, kathrin, natani, and adira (any order).",12,False,0
10812,karen searching trace's attic finds the deck of many things. despite the warnings she draws a card and turns detritus into a 1930s cartoon version of himself.,4,False,0
10838,"flora, you cannot drain breast sizes by biting people - dont try! it doesn't... - chomp! - oh no, it works...",13,False,0
10840,a protein powder commercial starring human king adelaide,0,False,0
10885,good morning evil trace,2,False,0
10863,test card f.  laura playing tic-tac-toe and keith as the clown doll.,5,False,0
10865,actor kat gets fed up with her having to do suggestive photo shoots for the fans,14,False,0
10866,"genderbent au: raine, sythe and scarlet discover and relax at the barrow rock hot springs.",1,False,0
10867,"g-swap au: grand templar tracy legacy, sitting in a chair with an attendant beside her. at the peak of her villainous career. ",0,False,0
10868,maren looking beautiful in her sundress while out in a gentle summer rain shower,3,False,0
10869,"while sythe consoles wolf-maren during her current predicament, her new, traitorous tail reveals her true feelings!",1,False,0
10870,maeve gets her hands on the magic tiger stripe paint.,1,False,0
10871,"twokinds behind the scenes: human nora and human reni in mo-cap suits, nora tries to act intimidating and roars but ends up looking cute, reni worries her suit makes her butt look big.",7,False,0
10872,giftbox sythe with maren,2,False,0
10873,r63-verse: tracy's evil smoke hallucination having a freakout/breakdown about the pregnancy,2,False,0
10874,carver is living the good life on the west basitin islands. sipping fruity drinks and having his paw pads massaged by some island cuties.,4,False,0
10875,sequel of the nightclub: willow and kathrin paint their bodies with fluorescent neon paint that glows in the dark. (laura seems too shy for this).,19,False,0
10876,natani as a jedi,0,False,0
10877,nurse kat has a phobia of needles and faints at the sight of her own syringe.,2,False,0
10878,"we've seen mobster boss trace, it would be cool to see rival mob boss clovis and his goons",3,False,0
10879,"au: as ambassadors to the newly contacted human lands, laura and kat give a presentation on a baffling, yet intriguing human tradition... clothes!",9,False,0
10880,"reni (dragon) is at the beach showing off her new specially made-dragon swimsuit, but has a bit of an embarrassing wardrobe malfunction.",2,False,0
10882,what if clovis only blocked part of the keep's magical defenses and got turned into a chickeidran?,1,False,0
10883,cat nora daki ,2,False,0
10884,"prepare for boarding! captain jenny raids erik's ship, but he's too interested in painting her to be scared",2,False,0
10864,wedding dress kat,27,False,0
10862,"saria reveals a seductive painting of rose to her household. rose is flustered, trace is oblivious",2,False,0
10841,"in a manor left empty and silent in the immediate aftermath of saria’s death, trace and rose sit back-to-back, separated by a wall as the sunlight fades, processing a shared grief that they must each face alone.",2,False,0
10861,"instead of a steak, kat summons a stick she throws to distract romulus.",2,False,0
10842,fortune teller raine (wolf),3,False,0
10843,willow daki,0,False,0
10844,modern au: maddie the military brat's first day at a keidran only private school & meets maeve,0,False,0
10845,behind the scenes-lady nora is not impressed by the proposed stunt double comprised of a wolf keidran and human in a poorly fitting costume.,3,False,0
10846,"twokinds lore: the first ""festival of the beasts"" and how the humans and keidran interacted",21,False,0
10847,lynn spending his time writing down gossip from the other characters while being offscreen,0,False,0
10848,"more skateboarding kathrin, but with raine and laura learning from her.",15,False,0
10849,rivet from ratchet and clank drawn in tom's style. ,7,False,0
10850,"natani & keith rock climbing a cliff face, while trace & flora easily float to the top.",0,False,0
10851,"clovis' execution of roan reimagined à la captain needa's fatal apology to vader in empire strikes back. ""i will take full responsibility and apologize to prince clovis...""",0,False,0
10852,"father's day in the keiser house. a young keith wakes his dad up with breakfast in bed, that he made himself, with a little help from his mom.",8,False,0
10853,raine (wolf form) on the beach getting frustrated with a bikini that somehow keeps falling off. a mischievous cat keidran nora in the background is responsible. ,11,False,0
10854,vv-mike asks nora to change him back but something goes wrong and they swap species. vixen nora and very dragoness mike,3,False,0
10855,demon king natani,4,False,0
10856,"natani, zen and keith as the spanish inquisition from monty python. nobody expects the spanish inquisition!",8,False,0
10857,zen as loki the trickster god.,2,False,0
10858,freshly painted flora hug trace turning him into tiger trace,5,False,0
10859,soldiers of the wolf army attempt to put on captured human armor. (failing epicly),1,False,0
10860,"zen grabs kat as romulus’s shackle teleports them both away, but romulus made a mistake and it teleports them to clovis’s empty beach house",2,False,0
11362,nibbs steals clothing while rose washes it.,3,False,0
11364,"rose teaching a course on proper wolf etiquette. with raine only interested from an etymological stand point, wolf maren embarrassed (but secretly wants to learn for sythe), and natani wondering why the hell he's there. ",1,False,0
10601,eric flips the tables on kathrin and asks her out on a dinner date. she's so used to his rejections that she doesn't know what to make of it.,13,False,0
11879,au: natani and zen reassure their sister madelyn that she will be as tall as them soon.,1,False,0
11869,keidran tribes come together for a day of peace and thanksgiving ,3,False,0
11870,rose getting some love - a new painting cougar style,1,False,0
11872,"personality swap au: flora is a busty tigress tomboy who wears chest bindings, and natani is a playful, pounce-happy wolf.",4,False,0
11873,good night werewolf keith! a new spin on the idea with our new and upcoming wolves howling at the moon! ,0,False,0
11874,"reni joining kathrin, laura, and raine for a ladies night out in the modern day. out drinking on a lightly snowing night.",20,False,0
11875,natani in a waiters uniform snickering at zen who is in a waitress' outfit. then keith accidentally flirting with the waitress and causing natani to break down in laughter.,4,False,0
11876,red has to apologize to the chimera. he has to invite her to buy clothes with the girls,14,False,0
11877,steampunk au raine pinup ,0,False,0
11878,"rose captured in a dungeon, after being betrayed by euchre in chapter 16",2,False,0
11880,dark au emperor sythe and his high generals natani and zen rally their wolf army to conquer the world.,1,False,0
11843,modern au: morning commute scene at new edinmire train station,1,False,0
11881,vampire queen raine,9,False,0
11882,maddie discovers pumpkin spice; gets a little too into it,0,False,0
11883,epic shot of mighty lady nora fighting the black creature summoned by trace in chapter 7.,4,False,0
11884,alaric and keith's artistic misadventures for the annual basitin exhibition: alaric draws keith like one of his french girls,1,False,0
11885,"demon tiger trace 3: trace comes to his senses, and is filled with tearful remorse after realizing he attacked his (unscathed) love, flora, who gladly comforts him as she strokes his head in her lap.",8,False,0
11886,"modern flora goes for drinks with willow laura and kat exhausted after becoming a mom. girls reassure her she can go home and nap, flora rejects the idea then immediately falls asleep ",2,False,0
11887,"thanksgiving with the adelaides. jade carves the thanksgiving dinner turkey herself with maddie securely fastened to her seat, the mother having learned from her earlier escapades with pumpkin carving. ",2,False,0
11888,"fertility wish: it's twins! kat finding out she is having twins, and zen is not taking it well.",6,False,0
11889,"ghostbusters zen and natani, getting berated by madelyn and maeve, for capturing willow.",1,False,0
11868,sam and collin out for walkies. enjoying a fall stroll in a park walking through the leaves.,6,False,0
11867,"clovis doing the mr burns ""excellent!""",5,False,0
11866,"erilas and very vixen mike wearing sundresses and sunhats, having a picnic underneath a tree.",2,False,0
11865,"the gang (tm) in a modern world trying out ffxiv / getting ready for endwalker (for example, kat playing around with glamours (outfits) in game or trace and flora getting married in game)",1,False,0
11845,"while training, nat invites keith to hit a punching bag as hard as he can. nat looks horrified as, thanks to basitin strength, keith obliterates it with one kick.",1,False,0
11846,lioness saria models for rose's painting in turn,1,False,0
11847,"kat presents a friendsgiving feast to an appreciative mike and evals. meanwhile, eric is shocked and horrified to find his pantry emptied.",2,False,0
11848,good morning human reni,2,False,0
11850,raine silverlock as grand templar.,17,False,0
11851,female mike dreaming about being a mother and being very embarrassed!,8,False,0
11852,scythe and maren ice fishing together.,2,False,0
11853,clovis telling brutus to chase after nibs to get her clothes back. nibs is playing with him.,0,False,0
11854,flora helps tiger trace with his fur allergy,13,False,0
11855,"adira needs some help around the tavern, so she recruits mike and evals for the job. she mentioned the position was for barmaids, right? oh well, at least the new girls get to keep their tips.",0,False,0
11856,the modern trio visit mekkan's greatest natural wonder.,9,False,0
11857,laura in lingerie,23,False,0
11858,wolf-maren is way too intense for the advances of eric's artistic vision.,1,False,0
11859,"natani teasing keith with his ""girly"" voice like in the comic.",1,False,0
11860,willow daki,1,False,0
11861,cosplay kathrin as puss in boots.,5,False,0
11862,"keith getting mercilessly cuddled by a fluffy, winter coated natani; just to keep keith warm and for absolutely no other reason.",12,False,0
11863,crab battle! roberto and adelaide duke it out for the crown,7,False,0
11864,"reni always wanted to be a ballerina, but discovered pirouettes are hazardous to her fellow performers.",2,False,0
11890,"modern maeve: maeve spies a shy basitin exchange student eating by herself in the cafeteria, and decides to join her for lunch.",2,False,0
11891,"drowsy raine sits down at the table and smooches zen-- except that sounds like his laugh coming from by the counter, and his hair seems longer now...",3,False,0
11892,draw ivy reuniting with her parents,2,False,0
11916,"flora and kat, in the middle of cat fighting over an argument.",8,False,0
11918,"twokinds meets calvin and hobbes! trace sits down on a log next to calvin, causing a pouncing flora to collide face-first into hobbes, who was pouncing at calvin at the same time!",3,False,0
11919,trace and flora out shopping for stuff they are gonna need for the baby and they run into maren and sythe: a coincidence or a secret revealed?,2,False,0
11920,"brutus as pinky and clovis as brain from ""pinky and the brain""",16,False,0
11921,human and wolf girl from getting friendly watching movies and eating snacks together ,2,False,0
11922,zen moon's clovis,11,False,0
11923,flora looking down at her stomach as it growls hungrily for a good meal.,2,False,0
11924,what happened to the urn holding laura's ashes.,10,False,0
11925,"king adelaide gives a guard a slap on the back, she forgot to hold back ",4,False,0
11926,lore moment: wolf assassins lying in wait to strike at the human’s king.,0,False,0
11927,keith and natani “sharing” a meal,2,False,0
11928,"raine and kathrin bodyswap: kathrin activates raine's fully-wolf form, and raine frantically stops her from disrobing.",3,False,0
11929,anklet of humanification - human vehra - her memories restored in this new form,3,False,0
11930,"pirate queen jenny kidnaps natani and tries to seduce him in an effort to get natani to join her team, only for the chest bindings to fail at the worst time.  then again, maybe jenny doesn’t mind.",5,False,0
11931,"laura eats a sandwich, trace eats another pretzel, and flora eats fish custard.",5,False,0
11932,"raine tries to fix squirrified maren and ends up becoming merged with nibbly instead, turning into an albino anthro squirrel version of herself.",2,False,0
11933,"cassidy catches the human male in a headlock and gives him a playful brotherly noogie, smiling and saying ""c'mere you big dork!""",1,False,0
11934,a dentist's nightmare. dragon comes in for dental check-up,2,False,0
11935,kat teaching nora how she does massages,4,False,0
11936,king adelaide's coronation,7,False,0
11917,"sequel to wolf maren nuzzle, maren wakes up next to sythe with a shocked expression, and sythe is peacefully sleeping.",1,False,0
11915,flora & trace as mermaids sharing a romantic embrace under the sea.,0,False,0
11893,"trace walks in on keith and nat in their ""thanksgiving rp"" with trace gives him a thumbs up and closes the door.",8,False,0
11914,it's back! the pumpkin latte and all the girls are going rapid for a cup of the holiday drink!,0,False,0
11894,a magical mishap transforms young rose into a were-dragon,1,False,0
11895,reni and nora as merfolk.,0,False,0
11896,"in a sombre conclusion, flora is unable to pull demonic tiger trace back from the brink and reluctantly joins him, promising to be with him no matter the cost to her own soul. (demonic tigress flora.)",1,False,0
11897,young raine and reni collaborate to steal the thanksgiving turkey.  fortunately someone's parents cooked more than one.,6,False,0
11898,"raine growing a tail in public, leading to a rather embarrassing and revealing situation ",2,False,0
11899,keith cosplaying as kusuo saiki (from the disasterous life of saiki k),0,False,0
11900,"maren and sythe furtively try to find out each other’s preferences, and turn to their ex’s, flora and trace, respectively. unfortunately, as it turned out, the latter have very distant ideas about what their ex’s really like.",5,False,0
11901,keith wearing fox armor. laura and her sisters have weakness for man in uniform. ,1,False,0
11902,"templar laura au: keith returns home, at the head of a templar fleet sent to siege the isles",3,False,0
11903,the basitin couple enjoying a cool autumn day on the basitin islands,0,False,0
11904,an unsuspecting scarlet hitting on femmike,1,False,0
11906,"maren gives sythe some dance lessons, and finds out he's a lot better than she initially thought.",22,False,0
11907,good morning cassidy,4,False,0
11908,young raine is publicly awarded as the best elementary school student. she is both happy and very confused.,1,False,0
11909,nibbs running off with the leftover halloween candy (possibly storing for winter),1,False,0
11910,white tigress adelaide ,6,False,0
11911,"scarlet doubles down on her bet, loses, and ends up having to spend a week living in a keidran settlement, traditional clothes (or lack therefor of) and all. ",7,False,0
11912,natani dakimakura pillow design,2,False,0
11913,"backstage au : brutus gets a letter saying that he has been nominated for ‘best supporting actor.’ clovis congratulates him, telling brutus that he certainly deserves it. ",5,False,0
11844,"the classic onsen trope where the wall dividing the men's and women's baths collapses, but since the occupants are mostly keidran everyone just starts socializing and wondering why there even was a wall",0,False,0
11842,modern au reni and chimera hanging out at a cafe,6,False,0
11365,a young windstraw riding on the shoulders of a younger version of the maned wolf from stilt wolf redux,3,False,0
11782,genderbent au: natani's secret revealed. physically male natani (or even zen) being discovered by female keith (pg 280).,2,False,0
11773,modern au railway station scene,4,False,0
11774,trace and flora trying (and failing) to put together a crib from mekkea (mekkan's ikea),0,False,0
11775,"flora, kat, and therie dressed as the hex girls",7,False,0
11776,a dentist's nightmare. dragon comes in for dental check-up,16,False,0
11777,natani as the doom slayer holding keith as daisy; doom slayer's pet bunny,2,False,0
11778,"mike, evals, and kat relax at the gender swap spa, where patrons' bodies change upon entry.",5,False,0
11779,gangster au cat clan crime syndicate speakeasy,4,False,0
11780,flora the gym teacher shows raine on her first day some basic yoga moves ,4,False,0
11781,vampire kat 2: willing prey - trick or treat - twokinds fans and kat simps organize a surprise halloween blood drive.,2,False,0
11783,keith meets natani in the au where the wolf-brothers were adopted by adelaide. ,1,False,0
11841,"after natani, laura possesses keith and has some fun with his body.",2,False,0
11784,good morning cassidy,2,False,0
11785,fluffkevlar's tala and young rose discuss their people's differences after tala comes stumbling out of the forest,1,False,0
11786,a western basitin couple get into the spirit of halloween and paint each other’s markings to look like spooky skeletons.,5,False,0
11787,"twokinds meets calvin and hobbes! trace ducks down to talk to a fascinated calvin, while above them, flora and hobbes collide mid-air after they tried to pounce on their respective humans...ouch!",2,False,0
11788,while raine and maren were on hot springs sythe and zen stole their clothes and they were left completely naked.,12,False,0
11790,mike meets a very friendly female skunk keidran while on an autumn nature walk and isn't exactly sure how to feel.,10,False,0
11791,modern kitty maren and kitty karen out enjoying the fall leaves with sythe,1,False,0
11792,"how nora would look through the ""spectacles of true sight.""",3,False,0
11793,sythe and nibbly as doomguy and his pet rabbit daisy (alive),17,False,0
11772,young reni dresses as bat for halloween.  she hangs from her feet from someone's porch roof holding a candy bucket in her mouth.,9,False,0
11771,"the shenanigans that go on at pirate queen jenny’s annual halloween party, which is paid for out of her legitimate income from the sale of western basitin rum.   maybe the group of keith, natani, zen, and kathrin having a really good time together while in costume.",2,False,0
11770,"it seems the weresnep curse is spreading, nat keith and somehow maddy got cursed too.",1,False,0
11769,natani wants paw rubs after training. keith gets blushy,5,False,0
11749,"kathrin as an anthropomorphized bat, happy halloween!",1,False,0
11750,"rose teaching a course on proper female wolf etiquette. with raine only interested from an etymological stand point, wolf maren embarrassed (but secretly wants to learn for sythe), and natani wondering why the hell he's there. ",2,False,0
11751,"clovis' execution of roan reimagined à la captain needa's fatal apology to vader in empire strikes back. ""i will take full responsibility and apologize to prince clovis...""",1,False,0
11752,"adira needs some help around the tavern, so she recruits mike and evals for the job. she mentioned the position was for barmaids, right? oh well, at least the new girls get to keep their tips.",1,False,0
11753,demon tiger trace recovers his personality after his fight with flora,3,False,0
11754,"adira taking maeve trick or treating, adira is dressed like a vampire and maeve is dressed like a witch. ",1,False,0
11755,"kat and trace switch bodies, kat immediately decides to go mad with power.",2,False,0
11756,"zen and sythe, the morning after ""gender flip flirting"", both male again and awkwardly cuddling together",2,False,0
11757,it's saria's turn to model for rose's painting - in her lioness form,2,False,0
11758,trace and flora out shopping for stuff they are gonna need for the baby and they run into maren and sythe: a coincidence or a secret revealed?,3,False,0
11759,keith as the headless horseman and trace as ichabod crane,2,False,0
11760,detritus handing out candy during halloween. ,2,False,0
11761,keith dreams. laura and keith are on there honey moon  ,2,False,0
11762,natani dakimakura pillow design,2,False,0
11763,"genderswap au: the gang arrives at the legacy estate in edinmire, only to be greeted by male rose and...a child?! as it turns out, since trace was the one who was pregnant, not the now-deceased saria, she was able to safely deliver the child, and they've been waiting for their mom to come back.",6,False,0
11764,"wolf maren cuddling sythe in bed, she tells him it’s purely instinct though she refuses to let go of him.",24,False,0
11766,"succubus maren gives her victim sythe the choice of what to play with him, trick or treat",6,False,0
11767,natani dressed as call of duty hellhound,12,False,0
11768,"costume party at riftwall tavern west; featuring amelia, windstraw, magpie, and willow",9,False,0
11794,"dark trace is attacking a keidran village, the ghost of saria is standing behind him, begging him to stop.",15,False,0
11795,"karen and maddie running a little cafe, and five minutes after opening there's a fire.",1,False,0
11796,keith and natani going through a haunted house and keith trying to play off getting scared,0,False,0
11820,"modern sythe - bike continuation:  sythe (during what seems to be his world bicycling tour) takes a look over his shoulder and finds that he and nibbly attracted a following, forrest gump style.",1,False,0
11822,"crazy time. karen, madelyn and maeve somehow get mask's power. karen and madelyn have fun with the new power, maeve asks them to be careful and don't break the world.",1,False,0
11823,adult maddie and maeve in the “human only” bath.,1,False,0
11824,kat gives a reassuring hug to someone having a bad day,5,False,0
11825,natani and zen are cowboys grabbing a drink at the saloon ran by adira,0,False,0
11826,natani driving a motorcycle with keith,0,False,0
11827,"au: brutus ousts clovis as the guild leader and they become an unexpected power couple. king and queen of the guild, clovis can now operate much more covertly as the brains while brutus appears like a cold-blooded, ruthless tyrant.",1,False,0
11828,"it is mentioned in king adelaide's reference sheet that she enjoys sailing as a hobby, so she meets captain jenny and they go on an ocean expedition together!",2,False,0
11829,willow decides to do some online dating.,1,False,0
11830,kris and susie from deltarune fell into the twokinds world,6,False,0
11831,"youngtani goes to halloween by hijacking clovis' body as her costume, much to the princesses dismay, particularly on the outfit chosen, or lack there of.",5,False,0
11832,epic thumb fight between trace and keith,10,False,0
11833,modern laura finally getting her hands on the mythical ps5 console.,5,False,0
11834,vampire kathrin enjoys wine in the wine cellar in her castle.,2,False,0
11835,red has to apologize to the chimera. he has to invite her to buy clothes with the girls,4,False,0
11836,maeve eating a pretzel ,1,False,0
11837,good morning brutus,21,False,0
11838,mimi the picarto mascot watches the twokinds stream while eating pretzels.,3,False,0
11839,vampire natani and vampire-hunter keith,2,False,0
11840,old keith and natani by fire place,0,False,0
11821,"demon tiger trace 3: trace comes to his senses, and is filled with tearful remorse after realizing he attacked his (unscathed) love, flora, who gladly comforts him as she strokes his head in her lap.",16,False,0
11819,"modern maeve: maeve spies a shy basitin exchange student eating by herself in the cafeteria, and decides to join her for lunch.",2,False,0
11797,"templar laura au: keith returns home, at the head of a templar fleet sent to siege the isles",6,False,0
11818,"professor raine on magic 101, techniques and elements?",2,False,0
11798,adult maeve checking out a manga store when she runs across maddie in the adult section.,1,False,0
11799,human druidess willow tending to the wisps/spirits under a great oak tree.,2,False,0
11800,reni in a sun dress frolicking in a meadow.,2,False,0
11801,mechanic kat (modern au sort of thing?),8,False,0
11802,keith has an encounter with willow and ghost laura during spooky season,1,False,0
11803,"sequel to mistaken identity flirting keith is forced to wear that frilly underwear by a drunk natani while maddie can't look (she peeks, of course).",2,False,0
11804,keith plays fetch with natani and zen.,2,False,0
11805,"twokinds high: meet reni (dragon) as she tries out for cheerleading. she looks cute in the outfit, especially the skirt, but isn’t terribly graceful. how embarrassing!",5,False,0
11806,"oh no! it's the rare occurrence of the weretiger trace, all floofed up for halloween!",6,False,0
11807,"sequel to wolf mary: using her keidran transformation, young mary silverlock infiltrates a snow wolf village and meets young euchre and rose. they welcome and invite her to their home, which mary accepts but is put off by them not wearing clothes like her.",4,False,0
11808,flora protecting tiger trace from a very interested tigress nora,1,False,0
11809,young au raine meeting and mixing up young au zen and natani in school.,7,False,0
11810,haunted house at the legacy manor. rose may have gone a little over board on the decorations.,1,False,0
11811,adira wearing maeve out using a lazer pointer,3,False,0
11813,mrs. nibbly tries ol' buckety on for size,2,False,0
11814,roselyn imprisoned after getting captured by the templars in the ch16 flashback,8,False,0
11815,genderbent au scene: rane learns to control his shapeshifting from his uncle thorn (like in page 1066),3,False,0
11816,"drowsy raine sits down at the table and smooches zen-- except that sounds like his laugh coming from by the counter, and his hair seems longer now...",4,False,0
11817,goth trace.,0,False,0
11937,au: clovis reacts to her curse by plotting to turn everyone into gender-swapped keidran. it's not a curse if everyone's doing it. ,0,False,0
11938,good morning tigress trace,1,False,0
11939,flora panics and comes up with a wild story when maeve asks her how she got pregnant.,12,False,0
12069,"maren and sythe furtively try to find out each other’s preferences, and turn to their ex’s, flora and trace, respectively. unfortunately, as it turned out, the latter have very distant ideas about what their ex’s really like.",9,False,0
12060,"(follow-up to lingeraine) drowsy raine sits down at the table and smooches zen-- except that sounds like his laugh coming from by the counter, and his hair seems longer now...",3,False,0
12061,"sequel to wolf mary: young mary silverlock meets a young euchre and roselyn after infiltrating their village with her keidran form. they offer mary a place to stay, which she accepts, but she's put off by them in the fur... even though she is too.",7,False,0
12062,"clovis doing the mr burns ""excellent!""",0,False,0
12063,flora discovering she's been pregnant for over a decade now. (4263 days today since she found out),11,False,0
12064,"natani wearing krystal's skimpy tribal outfit, surprised at how comfortable it is to fight in. keith seems to enjoy it too... (tail katana)",5,False,0
12065,natani wants paw rubs after fight training,0,False,0
12066,young reni trying out as a ballerina.,1,False,0
12067,grand templar raine silverlock,16,False,0
12068,"a magical artifact fuses flora with keith, transforming keith into a striped fem-basitin.",2,False,0
12070,male mike daki,6,False,0
11940,"nibbly has her ""princess moment"", ala beauty and the beast, with sythe but it's a vivid dream. the party has never seen a squirrel hug an acorn with such a goofy look while asleep.",1,False,0
12071,trace trying to explain to flora that mekkan is flat. flora… doesn’t believe him at all.,1,False,0
12072,flora looking down at her stomach as it growls for lunch.,2,False,0
12073,human willow,1,False,0
12074,kat presenting a roasted turkey for a thanksgiving (or setting appropriate harvest festival) meal. ,5,False,0
12076,"to clear the air with trace and get closure on their past relationship, maren challenges him to an obscure (and not at all silly) tradition: dragon jousting! an amused nora and very confused reni are dragged in as well.",9,False,0
12077,"reverse pov from ""good morning brutus"" brutus wakes up to see an upside down clovis staring at him.",0,False,0
12078,"young zen and raine hiding in a pile of leaves, jump scaring the heebie jeebies out of rose.",2,False,0
12079,desktop wallpaper of the gang lying next to each other like in the october 24 2021 filler page.,1,False,0
12080,"scarlet returns part 2, double or nothing. ""red"" doubles down on her bet... and loses again. now she's got to spend a week living in a keidran village, complete with traditional garb (or lack of it)",22,False,0
12059,femmike pinup,0,False,0
12058,dark au: emperor sythe and his high generals natani and zen rally their wolf army to conquer the world,2,False,0
12057,"flora is confronting lady nora to trace's whereabouts. nora tries to look all innocent, but she actually has trace completely coiled up in her tail behind her.",4,False,0
12056,willow daki,0,False,0
12036,all the main kitties in a great big snuggle pile/napping,1,False,0
12037,"trace walks in on keith and nat in their ""thanksgiving rp"" with trace gives him a thumbs up and closes the door.",2,False,0
12038,red has to apologize to the chimera. he has to invite her to buy clothes with the girls,9,False,0
12039,sequel to angry kat: she gets a comforting hug from zen,8,False,0
12040,sir knight flora rescues her love from a tower held prisoner by a troublesome dragon (nora),14,False,0
12041,tigress trace hunted her first turkey in her mouth and she enjoys hunting!,2,False,0
12042,amelia and adira drinking ,0,False,0
12043,"trace and flora attempting to assemble a ""some assembly required"" baby crib",1,False,0
12044,"keith and natani snuggled up together under a blanket, drinking hot chocolate and watching the year's first snowfall",6,False,0
12045,"flora panics when maeve asks her how she got pregnant, and comes up with a wildly farfetched story",2,False,0
12046,flora as a hunter from destiny wondering the streets of an empty city.,1,False,0
